Id,Name,Description,X,Y,Z
0,P.182,,612705.70826766826,9147381.8197784442,53.541
1,P.182,,612706.39729997388,9147381.9689745624,53.552
2,P.182,,612707.13715452037,9147382.1291752178,52.861
3,P.182,,612707.9180578,9147382.2982641514,52.81
4,P.182,,612708.81722052512,9147382.4929597955,52.81
5,P.182,,612709.63624048559,9147382.6703021321,53.611
6,P.182,,612710.24903942971,9147382.802991448,53.916
7,P.182,J,612711.95744860719,9147383.1729131714,53.779
8,P.182,J,612714.67546114884,9147383.7614442445,53.818
9,P.182,,612715.731,9147383.99,53.818
10,P.182,T1,612716.229448902,9147384.097929107,53.794
11,P.182,L,612716.70248668338,9147384.200355947,53.445
12,P.182,D1L,612719.57492064952,9147384.82232388,51.829
13,P.182,,612721.41820423584,9147385.22144995,51.179
14,P.182,D1L,612727.823761301,9147386.60844479,51.972
15,P.182,L,612730.79783974914,9147387.2524217963,53.388
16,P.182,T1,612731.74098325963,9147387.4566405974,53.857
17,P.182,,612734.2811179579,9147388.0066557918,53.799
0,P.183,,612695.05413976719,9147429.9178345352,53.526
1,P.183,,612695.74276838393,9147430.0688829664,53.537
2,P.183,,612696.48121268768,9147430.2308583036,52.846
3,P.183,,612697.26165845327,9147430.4020465259,52.795
4,P.183,,612698.16029437864,9147430.5991593711,52.795
5,P.183,,612698.97981127142,9147430.778917715,53.596
6,P.183,,612699.59029763367,9147430.9128258973,53.901
7,P.183,J,612701.29868267,9147431.2875545565,53.764
8,P.183,J,612704.016079566,9147431.8836066611,53.803
9,P.183,,612705.071,9147432.115,53.803
10,P.183,T1,612705.56915687164,9147432.2242690772,53.779
11,P.183,L,612706.04094073246,9147432.32775332,53.43
12,P.183,D1L,612708.91266858077,9147432.9576574136,51.814
13,P.183,,612710.75487222767,9147433.3617387451,51.164
14,P.183,D1L,612717.15569963923,9147434.7657392621,51.957
15,P.183,L,612720.12901241821,9147435.4179256745,53.373
16,P.183,T1,612721.07062658342,9147435.6244656555,53.842
17,P.183,,612723.60927307245,9147436.181309443,53.784
0,P.184,,612684.73976817,9147477.45000775,53.51
1,P.184,,612685.42133353068,9147477.62631617,53.521
2,P.184,,612686.15420992,9147477.81589781,52.83
3,P.184,,612686.92774787906,9147478.01599785,52.779
4,P.184,,612687.81842988438,9147478.2464008983,52.779
5,P.184,,612688.630693148,9147478.4565184619,53.58
6,P.184,,612689.23674416484,9147478.61329271,53.885
7,P.184,J,612690.929039975,9147479.0510585047,53.748
8,P.184,J,612693.62238490884,9147479.7477772925,53.787
9,P.184,,612694.667,9147480.018,53.787
10,P.184,T1,612695.16171576607,9147480.1459738668,53.763
11,P.184,L,612695.629323819,9147480.2669354677,53.414
12,P.184,D1L,612698.47563370585,9147481.0032234732,51.798
13,P.184,,612700.301531817,9147481.4755497258,51.148
14,P.184,D1L,612706.64570484031,9147483.1166705769,51.941
15,P.184,L,612709.5917323865,9147483.8787537068,53.357
16,P.184,T1,612710.52598035953,9147484.12042647,53.826
17,P.184,,612713.04215702484,9147484.7713150866,53.768
0,P.185,,612670.31405552209,9147525.43653942,53.478
1,P.185,,612671.0022087018,9147525.5897392947,53.489
2,P.185,,612671.74014317524,9147525.7540217135,52.798
3,P.185,,612672.52102621587,9147525.92786554,52.747
4,P.185,,612673.418065609,9147526.12756864,52.746
5,P.185,,612674.23701669776,9147526.3098873552,53.547
6,P.185,,612674.84805767715,9147526.44592015,53.853
7,P.185,J,612676.55526322487,9147526.8259862214,53.715
8,P.185,J,612679.26980789506,9147527.43031083,53.754
9,P.185,,612680.324,9147527.665,53.755
10,P.185,T1,612680.82278904226,9147527.7760427445,53.73
11,P.185,L,612681.2932710743,9147527.880783651,53.381
12,P.185,D1L,612684.16301624884,9147528.5196597222,51.765
13,P.185,,612686.00394801726,9147528.9294965472,51.116
14,P.185,D1L,612692.4013323281,9147530.3537121136,51.909
15,P.185,L,612695.372592298,9147531.0151878819,53.324
16,P.185,T1,612696.31355636206,9147531.2246696949,53.794
17,P.185,,612698.85045014042,9147531.789444834,53.735
0,P.186,R,612665.65244119009,9147574.951706063,53.741
1,P.186,,612667.64216739277,9147575.3058679458,53.628
2,P.186,,612668.47015340778,9147575.4532455523,52.802
3,P.186,,612669.27943343669,9147575.5972935818,52.767
4,P.186,,612670.00699784234,9147575.726796614,52.789
5,P.186,,612670.97281743889,9147575.8987079486,53.619
6,P.186,,612671.50643030473,9147575.9936885219,53.953
7,P.186,T1,612673.188,9147576.293,53.968
8,P.186,L,612678.03777302022,9147577.1562367287,53.555
9,P.186,D1L,612680.86631501932,9147577.6597038675,51.368
10,P.186,,612684.85659720586,9147578.3699552827,51.316
11,P.186,D1L,612689.45039357466,9147579.1876293756,51.605
12,P.186,L,612692.10861264786,9147579.6607798357,53.484
13,P.186,T1,612695.663734527,9147580.2935747672,53.438
0,P.187,,612653.471294777,9147622.2438079,53.528
1,P.187,,612654.61533345364,9147622.4936408568,53.426
2,P.187,,612655.3431804342,9147622.6525866743,52.605
3,P.187,,612656.23515935114,9147622.8473753072,52.585
4,P.187,,612656.97375306557,9147623.0086679775,52.637
5,P.187,,612657.76803440135,9147623.182121601,53.414
6,P.187,,612658.39134496974,9147623.3182389587,53.793
7,P.187,J,612660.38242167607,9147623.7530464437,53.914
8,P.187,J,612662.63923580339,9147624.2458851542,53.921
9,P.187,,612663.116,9147624.35,53.91
10,P.187,T1,612664.19458129723,9147624.5855385,53.685
11,P.187,L,612664.82375372062,9147624.72293596,53.279
12,P.187,D1L,612667.81623063493,9147625.3764272872,51.144
13,P.187,,612671.50040642463,9147626.1809704825,51.139
14,P.187,D1L,612676.33545972174,9147627.2368400823,51.438
15,P.187,L,612678.54244808271,9147627.7187979389,53.196
16,P.187,T1,612685.62161482149,9147629.2647327,53.143
0,P.188,,612641.62289795873,9147672.6743201539,53.861
1,P.188,,612642.57288204529,9147672.8602078483,53.472
2,P.188,,612643.48851753364,9147673.0393743981,52.58
3,P.188,,612644.37078581238,9147673.2120118346,52.554
4,P.188,,612644.99004196806,9147673.3331844956,52.55
5,P.188,,612645.89488218271,9147673.5102386847,53.464
6,P.188,,612646.31099091482,9147673.5916605666,53.689
7,P.188,J,612648.21684741916,9147673.9645881541,53.889
8,P.188,J,612650.67326288263,9147674.44524611,53.901
9,P.188,T1,612651.689,9147674.644,53.821
10,P.188,L,612652.99032117648,9147674.8986354172,53.318
11,P.188,D1L,612655.75391124643,9147675.43939962,51.143
12,P.188,,612660.2898889822,9147676.32697496,51.122
13,P.188,D1L,612663.88569651649,9147677.03058293,51.308
14,P.188,L,612666.93290786853,9147677.626844598,53.297
15,P.188,T1,612669.92418007506,9147678.2121603973,53.286
0,P.189,,612632.58470353752,9147721.15264564,53.865
1,P.189,,612635.22722826339,9147721.5870959517,54.028
2,P.189,,612635.81138608174,9147721.6831357535,52.877
3,P.189,,612636.55539789773,9147721.8054567147,52.848
4,P.189,,612637.31519776292,9147721.9303733464,52.872
5,P.189,,612638.01085867838,9147722.0447450671,54.022
6,P.189,J,612640.26361594093,9147722.41511477,54.108
7,P.189,T1,612643.736,9147722.986,53.913
8,P.189,L,612645.71345315559,9147723.3111077,53.41
9,P.189,D1L,612648.08363403368,9147723.7007827014,51.746
10,P.189,,612652.303976921,9147724.39463781,51.438
11,P.189,D1L,612656.63088914019,9147725.1060136948,51.645
12,P.189,L,612659.55069147912,9147725.5860504657,53.447
13,P.189,T1,612664.52984747861,9147726.4046599772,53.404
0,P.190,,612627.6432782443,9147770.2571528219,52.931
1,P.190,,612628.44003572455,9147770.3853188,52.903
2,P.190,,612629.29010783159,9147770.52206094,52.957
3,P.190,,612630.09575108287,9147770.6516562775,53.834
4,P.190,J,612632.226361544,9147770.9943851251,54.232
5,P.190,J,612635.13398332708,9147771.4621035941,54.185
6,P.190,T1,612635.755,9147771.562,54.203
7,P.190,L,612637.21325377712,9147771.7965739146,53.585
8,P.190,D1L,612640.26897174621,9147772.2881150562,51.386
9,P.190,,612648.40735081537,9147773.5972503163,51.584
10,P.190,D1L,612651.27054374269,9147774.0578219835,53.574
11,P.190,T1L,612654.99170724046,9147774.6564063337,53.446
0,P.191,,612617.801403362,9147818.60264945,53.6
1,P.191,,612619.184870242,9147818.8236028217,53.601
2,P.191,,612619.9551087619,9147818.9466175456,52.742
3,P.191,,612620.85470785375,9147819.0902924351,52.715
4,P.191,,612621.59433433,9147819.2084181122,52.685
5,P.191,j,612622.45640898112,9147819.3460999765,53.627
6,P.191,J,612624.54592783772,9147819.6798168439,53.962
7,P.191,,612628.091,9147820.246,53.972
8,P.191,T1,612629.13575942838,9147820.412858434,53.783
9,P.191,L,612629.62357715762,9147820.4907677583,53.424
10,P.191,D1L,612632.8358667799,9147821.0038022436,51.196
11,P.191,,612636.35328935424,9147821.5655694846,51.158
12,P.191,D1L,612640.439503451,9147822.21817837,51.295
13,P.191,L,612643.85324007075,9147822.7633859366,53.357
14,P.191,T1,612644.38746960822,9147822.8487076871,53.847
15,P.191,,612646.757434285,9147823.227214532,53.981
0,P.193,,612610.18727937574,9147867.217215091,53.736
1,P.193,,612610.7845826603,9147867.3134116922,53.488
2,P.193,,612611.74421702826,9147867.4679622669,52.582
3,P.193,,612612.48566292354,9147867.5873732548,52.585
4,P.193,,612613.19847775239,9147867.7021731678,52.586
5,P.193,,612614.2173488097,9147867.8662639,53.511
6,P.193,J,612616.32716222969,9147868.2060525585,53.947
7,P.193,J,612619.11326118675,9147868.6547580324,54.028
8,P.193,T1,612620.22,9147868.833,53.969
9,P.193,L,612621.376102721,9147869.0191921014,53.521
10,P.193,D1L,612624.54032921186,9147869.5287955888,51.214
11,P.193,D1L,612632.41782162094,9147870.7974777184,51.422
12,P.193,L,612635.60673006577,9147871.3110562712,53.478
13,P.193,T1,612636.094445475,9147871.38960358,53.797
14,P.193,,612638.30101215432,9147871.7449744977,53.844
0,P.194,,612601.017787843,9147915.6145527586,53.62
1,P.194,,612602.61666581058,9147915.8753002323,53.624
2,P.194,,612603.11113362643,9147915.9559388012,53.222
3,P.194,,612604.03492978541,9147916.1065928973,52.33
4,P.194,,612604.81660345849,9147916.23406944,52.325
5,P.194,,612605.454180722,9147916.33804652,52.343
6,P.194,,612606.41350750253,9147916.4944950044,53.222
7,P.194,,612606.86948381178,9147916.56885632,53.598
8,P.194,J,612608.49698366888,9147916.8342714962,53.934
9,P.194,J,612611.59406950965,9147917.33934901,53.949
10,P.194,,612612.432,9147917.476,53.852
11,P.194,T1,612613.078459919,9147917.5814256761,53.723
12,P.194,L,612613.50087953021,9147917.6503145155,53.401
13,P.194,D1L,612616.780553287,9147918.185168745,51.201
14,P.194,,612620.36026340316,9147918.7689533681,51.099
15,P.194,D1L,612624.08012208191,9147919.37559363,51.13
16,P.194,L,612627.64502777252,9147919.9569639247,53.378
17,P.194,T1,612628.17502620991,9147920.0433968827,53.745
18,P.194,,612630.97503657639,9147920.5000268724,53.738
0,P.195,,612592.88397616893,9147964.5963014029,53.325
1,P.195,,612594.48352814524,9147964.852881752,53.329
2,P.195,,612594.97820440459,9147964.9322316,52.927
3,P.195,,612595.9033773687,9147965.0806364063,52.035
4,P.195,,612596.68439317937,9147965.2059173044,52.03
5,P.195,,612597.32322659215,9147965.30839106,52.048
6,P.195,,612598.28197040013,9147965.4621808864,52.927
7,P.195,,612598.7381389268,9147965.5353538,53.303
8,P.195,J,612600.36632485816,9147965.7965272535,53.639
9,P.195,J,612603.46471627906,9147966.2935328912,53.654
10,P.195,,612604.303,9147966.428,53.557
11,P.195,T1,612604.94973243482,9147966.53174082,53.428
12,P.195,L,612605.37331749522,9147966.5996870957,53.106
13,P.195,D1L,612608.65437380224,9147967.1259935759,50.906
14,P.195,D1L,612615.95603236079,9147968.29723535,50.835
15,P.195,L,612619.52145346359,9147968.8691561129,53.083
16,P.195,T1,612620.05266270018,9147968.95436613,53.45
17,P.195,,612622.8538534143,9147969.4036985058,53.443
0,P.196,,612586.50249106775,9148013.1516011246,53.354
1,P.196,,612587.74561775383,9148013.3444742486,52.972
2,P.196,,612588.60039087269,9148013.4770936873,52.082
3,P.196,,612589.33164186461,9148013.590548465,52.044
4,P.196,,612590.10834899917,9148013.71105584,52.022
5,P.196,,612591.07182158984,9148013.8605401777,52.88
6,P.196,,612591.71314847318,9148013.9600430839,53.348
7,P.196,,612596.824,9148014.753,53.585
8,P.196,T1,612597.70644207532,9148014.8899123222,53.384
9,P.196,L,612598.12839366111,9148014.955378795,52.994
10,P.196,D1L,612601.202612358,9148015.43234882,50.905
11,P.196,,612605.51699321,9148016.1017320175,50.819
12,P.196,D1L,612609.095182185,9148016.65689385,50.882
13,P.196,L,612612.22770332568,9148017.142909592,52.954
14,P.196,T1,612612.77811792365,9148017.22830731,53.321
15,P.196,,612616.47389996354,9148017.8017138969,53.416
0,P.197,,612580.06639869791,9148062.0075294282,52.899
1,P.197,,612580.8109575815,9148062.1264750846,52.02
2,P.197,,612581.5969905674,9148062.25204636,52.03
3,P.197,,612582.4294350486,9148062.3850320186,51.983
4,P.197,,612583.27866666648,9148062.5206994768,52.863
5,P.197,,612583.64798367245,9148062.579699045,53.157
6,P.197,T1,612589.246,9148063.474,53.191
7,P.197,L,612590.19891687355,9148063.6262315083,52.968
8,P.197,D1L,612593.42895945744,9148064.1422411073,50.768
9,P.197,D1L,612601.183629103,9148065.3810743038,50.741
10,P.197,L,612604.43045882345,9148065.899765702,52.926
11,P.197,T1,612607.76714909892,9148066.4328126088,52.933
0,P.198,,612570.73940902937,9148110.31655987,52.871
1,P.198,,612571.8159676505,9148110.493485095,52.872
2,P.198,,612572.83332048124,9148110.6606802437,51.996
3,P.198,,612573.52701499138,9148110.7746843062,51.949
4,P.198,,612574.29175645,9148110.9003644623,51.938
5,P.198,,612574.99729211826,9148111.0163145419,52.702
6,P.198,,612575.50942220469,9148111.1004797034,53.08
7,P.198,T1,612581.281,9148112.049,53.185
8,P.198,L,612581.89871374588,9148112.1505171321,52.927
9,P.198,D1L,612585.167860136,9148112.6877795272,50.759
10,P.198,D1L,612589.2461523274,9148113.3580196332,50.816
11,P.198,L,612596.05185792735,9148114.4764919337,52.958
12,P.198,T1,612598.63027009682,9148114.9002367686,52.595
0,P.200,,612548.9826752079,9148156.2775278874,52.209
1,P.200,,612551.89467378217,9148156.7432158757,52.624
2,P.200,,612555.03773633286,9148157.24585571,50.635
3,P.200,,612558.79301967577,9148157.84640214,50.532
4,P.200,,612562.20960667706,9148158.3927841149,52.663
5,P.200,,612564.21907330945,9148158.7141388319,52.849
6,P.200,,612565.1680155372,9148158.8658940569,52.005
7,P.200,,612565.87503180688,9148158.9789603837,51.94
8,P.200,,612566.69165534736,9148159.1095551513,51.94
9,P.200,,612567.64454738679,9148159.26194203,52.803
10,P.200,,612568.13531147339,9148159.3404252212,53.289
11,P.200,,612572.11672152812,9148159.9771339279,52.609
12,P.200,,612572.884959877,9148160.0999909155,52.198
13,P.200,,612573.354,9148160.175,53.367
14,P.200,,612573.69664615311,9148160.2297961116,53.289
15,P.200,,612573.90104890137,9148160.2624842823,51.432
16,P.200,,612574.23283307266,9148160.31554334,53.028
17,P.200,,612574.62188951159,9148160.3777614031,51.389
18,P.200,,612574.76901999221,9148160.40129057,51.325
19,P.200,T1,612575.7307991077,9148160.5550986752,52.213
20,P.200,L,612576.080357431,9148160.611000184,52.51
21,P.200,D1L,612577.23271495418,9148160.7952856645,50.894
22,P.200,D1L,612585.32982865686,9148162.0901793614,50.802
23,P.200,L,612588.43536799774,9148162.5868184678,52.985
24,P.200,T1,612590.64133775525,9148162.9395980444,53.205
0,P.201,,612554.39414996246,9148207.0228763353,52.64
1,P.201,,612556.37727155455,9148207.3379838578,52.809
2,P.201,,612557.3737704024,9148207.49632225,51.934
3,P.201,,612558.1233666616,9148207.6154291276,51.891
4,P.201,,612558.87197531038,9148207.73437908,51.92
5,P.201,,612559.80329187482,9148207.88236035,52.818
6,P.201,,612560.31289881782,9148207.9633341953,53.29
7,P.201,,612565.805,9148208.836,53.319
8,P.201,T1,612565.90869908733,9148208.8524772357,53.242
9,P.201,L,612566.3570741883,9148208.9237216655,52.975
10,P.201,D1L,612569.42064150842,9148209.410506295,50.832
11,P.201,D1L,612573.1222051176,9148209.9986651558,50.74
12,P.201,L,612580.48582792189,9148211.1687058378,53.015
13,P.201,T1,612580.77519775578,9148211.2146851718,53.203
14,P.201,,612582.51437959028,9148211.49103196,53.207
0,P.202,,612543.55102004763,9148255.0106630251,52.832
1,P.202,,612545.07923176873,9148255.2573874369,53.184
2,P.202,,612546.00919006416,9148255.4075259343,52.434
3,P.202,,612546.03288326913,9148255.41135112,52.437
4,P.202,,612546.76737262355,9148255.5299318451,52.345
5,P.202,,612547.61341748468,9148255.666522814,52.362
6,P.202,,612548.65196963621,9148255.8341934085,52.753
7,P.202,,612549.595748968,9148255.9865632653,51.95
8,P.202,,612550.29568573169,9148256.0995655954,51.981
9,P.202,,612551.109152436,9148256.2308969367,51.907
10,P.202,,612551.95026121277,9148256.3666909914,52.834
11,P.202,,612552.40832984238,9148256.4406445622,53.06
12,P.202,,612555.06591766747,9148256.8697027769,53.475
13,P.202,,612557.917,9148257.33,53.298
14,P.202,T1,612558.03349159111,9148257.3488071579,53.246
15,P.202,L,612558.59817964316,9148257.43997406,53.054
16,P.202,D1L,612561.84217429161,9148257.9637055956,50.815
17,P.202,,612562.324923343,9148258.0416437332,51.176
18,P.202,D1L,612569.52272157243,9148259.20370296,50.799
19,P.202,L,612572.73907414835,9148259.72297178,53.007
20,P.202,T1,612573.2336698022,9148259.8028225116,53.301
21,P.202,,612574.85566712648,9148260.0646882784,53.305
22,P.202,,612576.074879966,9148260.2615259066,52.844
0,P.203,,612539.18155734171,9148303.92115284,52.832
1,P.203,,612540.71014372155,9148304.165545309,53.184
2,P.203,,612541.640330007,9148304.3142647576,52.434
3,P.203,,612541.6640290207,9148304.3180537876,52.437
4,P.203,,612542.39771098457,9148304.4353558589,52.345
5,P.203,,612543.24495072232,9148304.5708137,52.362
6,P.203,,612544.14452578174,9148304.7146389838,53.217
7,P.203,,612544.54839647259,9148304.77921038,53.547
8,P.203,T1,612550.17,9148305.678,53.609
9,P.203,L,612550.7022403481,9148305.76309531,53.475
10,P.203,D1L,612554.13760986715,9148306.3123468626,51.337
11,P.203,,612557.94623885106,9148306.9212756455,51.176
12,P.203,D1L,612561.61563612986,9148307.5079438742,51.222
13,P.203,L,612565.121115231,9148308.068404641,53.453
14,P.203,T1,612565.56349681888,9148308.1391332112,53.666
15,P.203,,612567.3498099721,9148308.4247313887,53.669
16,P.203,,612569.11341157055,9148308.70669841,52.8
0,P.204,,612531.34609707666,9148352.84120829,53.115
1,P.204,,612532.72875475162,9148353.067170132,53.255
2,P.204,,612533.76402091945,9148353.2363592628,52.393
3,P.204,,612534.51703148766,9148353.359420564,52.346
4,P.204,,612535.44867234793,9148353.5116746537,52.308
5,P.204,,612536.15924588544,9148353.6278006528,53.234
6,P.204,T1,612536.64085683867,9148353.7065082751,53.559
7,P.204,L,612542.359,9148354.641,53.746
8,P.204,D1L,612554.06865975331,9148356.5546597056,51.34
9,P.204,D1L,612557.19518331822,9148357.0656141043,53.508
10,P.204,L,612557.64521322527,9148357.13916057,53.717
